40.7575,-73.8463
40.7656,-73.7416
40.7768,-73.9311
40.6285,-73.8304
40.6916,-73.8158
40.7053,-73.8085
40.5352,-74.1292
40.6149,-73.9673
40.7752,-73.7686
40.5875,-73.9673
40.7096,-73.9149
40.8604,-73.7918
40.6807,-73.8356
40.7587,-73.756
40.7506,-73.7741
40.6354,-74.124
40.7412,-74.0105
40.641,-73.9492
40.6862,-73.924
40.8193,-73.8226
40.7587,-73.7308
40.7151,-73.9528
40.7039,-73.7779
40.7672,-73.8625
40.63,-73.969
40.5832,-73.8125
40.7094,-73.7688
40.5847,-73.9457
40.6135,-74.0393
40.5929,-73.9727
40.9003,-73.8658
40.6162,-73.8376
40.6437,-73.9474
40.5982,-73.7728
40.6354,-74.1222
40.8535,-73.7918
40.7547,-73.7705
40.5682,-74.1274
40.6396,-73.8988
40.697,-73.7653
40.6382,-73.96
40.7576,-73.9798
40.619,-73.9024
40.5021,-74.255
40.667,-73.9582
40.6642,-73.8086
40.8715,-73.8912
40.7974,-73.9527
40.6437,-73.9456
40.8083,-73.8335
40.6011,-74.1617
40.6574,-73.8879
40.6038,-74.1491
40.8276,-73.9021
40.866,-73.9002
40.7494,-73.9491
40.7273,-73.7994
40.6025,-74.0591
40.7521,-73.9925
40.5969,-73.825
40.8029,-73.9509
40.7355,-73.8156
40.6684,-73.9798
40.7645,-73.9076
40.6945,-73.8969
40.7521,-73.8788
40.8468,-73.9021
40.881,-73.8152
40.6395,-74.178
40.5461,-74.1976
40.7328,-73.8608
40.6492,-73.9114
40.7712,-73.8264
40.8289,-73.8533
40.6601,-73.8357
40.6217,-73.8916
40.6051,-74.1941
40.8701,-73.931
40.7672,-73.9491
40.6161,-74.1888
40.6808,-73.9798
40.656,-73.8609
40.6066,-73.9042
40.6848,-73.8446
40.7463,-73.711
40.6355,-73.9492
40.5516,-74.2084
40.8605,-73.9256
40.5832,-74.1851
40.6984,-73.7743
40.6506,-74.0195
40.6698,-73.9222
40.7165,-74.0159
40.5297,-74.1921
40.5668,-74.1292
40.9017,-73.8821
40.6876,-73.96
40.6285,-74.1636
40.6818,-73.7347
40.7093,-73.7436
40.7947,-73.9202
40.6258,-74.1492
40.7864,-73.9256
40.6053,-74.0105
40.5283,-74.2065
40.7521,-73.8643
40.5681,-74.185
40.6025,-73.9204
40.7425,-74.0069
40.6696,-73.8014
40.5998,-74.0717
40.6943,-73.7761
40.7494,-73.9022
40.6971,-73.8266
40.5627,-74.095
40.7135,-73.776
40.7836,-73.848
40.6986,-73.9852
40.5654,-73.8701
40.5586,-74.1112
40.6175,-74.1816
40.7425,-73.886
40.7549,-74.0105
40.7823,-73.8986
40.5941,-73.7674
40.7206,-73.9329
40.7423,-73.7561
40.8756,-73.9129
40.7659,-73.9473
40.8659,-73.8008
40.5765,-73.9763
40.7932,-73.8372
40.6847,-73.7905
40.5819,-74.1653
40.5654,-73.8737
40.6985,-73.868
40.6273,-73.9546
40.59,-74.2031
40.8633,-73.8894
40.8646,-73.8731
40.5955,-73.7692
40.5655,-74.0915
40.7864,-73.913
40.6643,-73.8897
40.6492,-73.8826
40.8535,-73.7701
40.5832,-74.1797
40.7412,-73.9907
40.597,-74.0915
40.7109,-73.859
40.5172,-74.2299
40.571,-74.0015
40.56,-73.8953
40.859,-73.7665
40.6149,-74.0177
40.5736,-74.1635
40.6217,-74.0735
40.8097,-73.8642
40.6148,-74.1834
40.8714,-73.8261
40.6135,-74.1095
40.6629,-73.8735
40.8234,-73.8732
40.597,-73.9313
40.5901,-74.1131
40.5529,-74.2174
40.5035,-74.255
40.6602,-73.9096
40.5777,-74.1761
40.6176,-74.1456
40.6559,-73.7852
40.6298,-73.7835
40.5407,-74.1796
40.8577,-73.8677
40.498,-74.237
40.8852,-73.9111
40.7575,-73.8084
40.5998,-73.9493
40.7177,-73.8446
40.6053,-73.9925
40.5888,-74.1329
40.7892,-73.9545
40.8494,-73.8208
40.7039,-73.7833
40.6462,-73.7456
40.855,-73.8985
40.6163,-73.9943
40.6216,-73.8196
40.7823,-73.9744
40.6753,-73.9384
40.752,-73.8192
40.5558,-74.1436
40.6807,-73.8753
40.6107,-74.1527
40.8096,-73.8046
40.5791,-74.1383
40.6518,-73.8231
40.6875,-73.8482
40.8111,-73.9256
40.6904,-73.9185
40.6986,-73.8735
40.656,-73.8952
40.6341,-73.8952
40.6642,-73.814
40.6465,-74.0141
40.5888,-74.1239
40.6874,-73.7761
40.7204,-73.8139
40.737,-73.8607
40.7383,-73.8643
40.5708,-74.1976
40.8056,-73.8751
40.7919,-73.9238
40.7095,-73.8482
40.6643,-73.951
40.678,-73.9943
40.7683,-73.7524
40.7409,-73.7471
40.6931,-73.9312
40.6821,-73.8843
40.7493,-73.8535
40.5365,-74.1796
40.7286,-73.7778
40.5929,-74.0825
40.6367,-73.7853
40.7247,-73.9095
40.527,-74.1669
40.7521,-74.0069
40.5956,-73.8934
40.5818,-74.1725
40.6544,-73.7294
40.8056,-73.9166
40.722,-73.9961
40.8399,-73.8913
40.914,-73.9038
40.6629,-73.9222
40.5159,-74.2137
40.5352,-74.1742
40.6149,-74.0717
40.5778,-74.1077
40.7795,-73.8805
40.6793,-73.8176
40.8455,-73.9418
40.7782,-73.9473
40.8591,-73.8822
40.5901,-73.8719
40.7302,-73.9852
40.8207,-73.8588
40.6654,-73.7456
40.6204,-73.9853
40.7727,-73.9293
40.6052,-74.1185
40.848,-73.7991
40.7796,-73.9834
40.7164,-73.8933
40.5062,-74.255
40.678,-73.9438
40.877,-73.9237
40.6368,-74.1024
40.6739,-73.9095
40.6477,-73.8483
40.7466,-73.8968
40.7491,-73.747
40.7808,-73.7975
40.5352,-74.1364
40.56,-74.104
40.6134,-73.8394
40.7164,-73.9005
40.7244,-73.7381
40.7669,-73.7253
40.608,-73.9799
40.7357,-73.9329
40.7217,-73.7652
40.807,-73.8678
40.612,-73.7872
40.5929,-74.1167
40.7206,-73.96
40.6876,-73.9474
40.7355,-73.7904
40.6861,-73.8194
40.7561,-73.8354
40.7206,-73.9347
40.5805,-73.8521
40.5614,-73.9241
40.7316,-73.9888
40.6599,-73.7312
40.5956,-73.8826
40.6942,-73.7346
40.6931,-73.9636
40.7657,-73.821
40.6876,-73.8554
40.6409,-73.9132
40.8523,-73.9238
40.8029,-73.9636
40.7878,-73.9256
40.6753,-73.9204
40.6573,-73.7906
40.7453,-73.9528
40.7271,-73.7327
40.6492,-74.0123
40.8894,-73.9165
40.6244,-74.142
40.6326,-74.1798
40.6464,-73.8429
40.6832,-73.7347
40.7232,-73.8085
40.7794,-73.7884
40.7342,-73.8752
40.7357,-73.9816
40.5969,-73.7926
40.7753,-73.7957
40.6245,-74.0195
40.5462,-74.1202
40.634,-74.1546
40.7261,-73.9456
40.6437,-74.0753
40.726,-73.8914
40.6162,-73.8394
40.6025,-74.1167
40.7247,-73.9005
40.5957,-74.0699
40.722,-73.9925
40.6147,-73.8016
40.6876,-73.8825
40.7492,-73.7651
40.8619,-73.8984
40.6464,-74.0753
40.6258,-73.8988
40.6067,-74.0321
40.7684,-73.7776
40.5859,-73.8143
40.8632,-73.8822
40.8385,-73.8389
40.8275,-73.8262
40.6464,-73.8717
40.6217,-74.1438
40.7096,-73.9095
40.8166,-73.8877
40.52,-74.2227
40.6904,-74.0484
40.5941,-74.2013
40.5846,-74.1653
40.6698,-73.9456
40.649,-73.76
40.6039,-74.0267
40.8921,-73.8677
40.5751,-73.9493
40.8674,-73.8858
40.8618,-73.8261
40.6094,-73.9294
40.8701,-73.8767
40.6478,-73.8591
40.5503,-74.1364
40.8194,-73.9166
40.5448,-74.14
40.7947,-73.9798
40.6492,-74.0844
40.6105,-73.7494
40.5861,-73.9331
40.7576,-73.9997
40.619,-74.1005
40.8645,-73.79
40.6093,-73.807
40.6657,-73.9744
40.6767,-73.9961
40.711,-74.0069
40.8619,-73.9346
40.7315,-73.9329
40.6175,-73.8214
40.7573,-73.7416
40.6451,-74.0321
40.6355,-74.0321
40.7823,-73.922
40.6024,-74.1779
40.6396,-74.0753
40.63,-74.0825
40.586,-74.1527
40.5613,-74.1598
40.7384,-73.9997
40.7686,-73.9239
40.719,-73.8085
40.7288,-73.9455
40.6722,-73.7365
40.6764,-73.7707
40.7163,-73.8085
40.818,-73.9527
40.6491,-73.8303
40.5586,-74.122
40.7082,-74.0159
40.6093,-74.1635
40.6175,-73.7908
40.8838,-73.855
40.7067,-73.7959
40.6767,-73.9943
40.6875,-73.8446
40.63,-73.9222
40.6162,-74.1275
40.52,-74.2317
40.7328,-73.8265
40.6355,-74.0897
40.6958,-73.8554
40.6846,-73.7365
40.8564,-73.8551
40.689,-73.924
40.8427,-73.8967
40.8056,-73.9184
40.6915,-73.7328
40.5887,-74.1491
40.7548,-73.8697
40.7864,-73.9455
40.5035,-74.2478
40.6009,-73.753
40.6257,-74.187
40.7505,-73.7597
40.5833,-74.1149
40.6999,-73.8915
40.7452,-73.8337
40.6506,-73.9618
40.7081,-73.8157
40.608,-73.9943
40.5901,-73.8863
40.601,-73.8142
40.5902,-73.9349
40.5955,-73.8034
40.6327,-74.0933
40.7835,-73.7902
40.7837,-73.9708
40.5709,-74.1473
40.8358,-73.8407
40.6462,-73.751
40.7878,-73.9744
40.5902,-73.9655
40.6794,-73.9907
40.6629,-73.9871
40.7137,-73.8788
40.553,-74.1976
40.8563,-73.8334
40.6217,-74.0843
40.5242,-74.2029
40.6614,-73.8158
40.6614,-73.7816
40.7149,-73.8013
40.6861,-73.8158
40.5544,-74.1544
40.8426,-73.8208
40.5627,-74.1292
40.7082,-73.9167
40.6354,-73.8916
40.575,-74.1761
40.553,-74.1958
40.6956,-73.7382
40.641,-73.9853
40.8523,-73.9274
40.5888,-74.1023
40.5887,-74.1509
40.8865,-73.8369
40.73,-73.8012
40.5792,-73.8935
40.6629,-73.9582
40.5929,-74.1113
40.6533,-73.8807
40.5035,-74.2244
40.8523,-73.9039
40.7082,-73.9907
40.5461,-74.1922
40.7796,-73.9581
40.5434,-74.158
40.7288,-73.9293
40.6423,-73.9204
40.6409,-74.1402
40.6382,-73.9474
40.5805,-73.8557
40.6163,-74.0051
40.7261,-73.9726
40.711,-74.0015
40.6407,-73.7492
40.5722,-74.1778
40.6271,-73.7961
40.634,-74.1402
40.6176,-73.9114
40.6149,-74.0861
40.7534,-73.8354
40.5736,-74.1455
40.5695,-73.8683
40.866,-73.8786
40.7,-73.9907
40.855,-73.9111
40.8468,-73.9238
40.8577,-73.8243
40.6175,-73.7854
40.5558,-74.1166
40.6106,-73.7692
40.619,-74.0969
40.5366,-74.1706
40.8262,-73.8624
40.7616,-73.8264
40.5765,-74.0789
40.7411,-73.9401
40.7382,-73.7886
40.7643,-73.7759
40.5626,-74.1922
40.7328,-73.8427
40.8576,-73.7954
40.7205,-73.9113
40.6999,-73.8302
40.5393,-74.1724
40.8674,-73.9237
40.8303,-73.9184
40.5433,-74.2443
40.8002,-73.9672
40.781,-73.9636
40.6067,-73.9889
40.8975,-73.8658
40.6025,-73.906
40.8316,-73.8353
40.6767,-73.9979
40.5737,-73.9511
40.6107,-73.8952
40.6657,-73.9384
40.6628,-73.796
40.7027,-73.859
40.619,-74.0069
40.6094,-73.9096
40.7467,-73.9636
40.6314,-73.9835
40.7274,-73.8554
40.5998,-73.8826
40.708,-73.7797
40.7205,-73.886
40.6355,-74.0087
40.6808,-73.9294
40.5751,-73.9547
40.5392,-74.2101
40.8275,-73.8208
40.6684,-74.0033
40.6354,-73.87
40.6917,-73.9438
40.56,-73.8863
40.8304,-73.9491
40.6506,-73.9168
40.5419,-74.2479
40.8824,-73.855
40.6959,-73.933
40.5928,-73.8376
40.7659,-73.9708
40.7151,-73.9834
40.6176,-73.8934
40.8166,-73.9581
40.6218,-73.9582
40.6765,-73.8338
40.7342,-73.8626
40.7741,-73.9726
40.5927,-73.753
40.7425,-73.9852
40.6382,-74.1006
40.693,-73.8067
40.6602,-73.9528
40.6051,-73.762
40.6092,-73.7584
40.6972,-73.9672
40.6917,-73.8771
40.6218,-73.9943
40.7218,-73.7976
40.7,-74.0087
40.8124,-73.8046
40.6259,-73.9078
40.7066,-73.7815
40.5709,-73.8593
40.5805,-73.8449
40.5434,-74.2084
40.6998,-73.7635
40.77,-73.9943
40.5984,-74.1275
40.7877,-73.8083
40.8043,-73.9509
40.8741,-73.8008
40.6477,-73.7889
40.6011,-74.0933
40.7548,-73.8318
40.708,-73.7815
40.8824,-73.8478
40.8797,-73.9129
40.7384,-74.0033
40.8715,-73.8641
40.5916,-73.9529
40.8413,-73.8497
40.8742,-73.8948
40.8728,-73.8713
40.7974,-73.9744
40.7755,-73.978
40.8247,-73.81
40.689,-73.8969
40.8619,-73.9238
40.8029,-73.9473
40.6286,-74.0699
40.6683,-73.8429
40.6094,-74.0807
40.6396,-74.0735
40.7301,-73.8427
40.7039,-73.7941
40.6379,-73.7402
40.9154,-73.9074
40.6437,-74.1024
40.8962,-73.8894
40.5983,-74.1743
40.6546,-73.8267
40.6327,-73.9582
40.5667,-74.176
40.6244,-74.1294
40.5394,-74.1274
40.7422,-73.7398
40.5806,-74.0069
40.8344,-73.8876
40.6972,-73.96
40.8289,-73.8497
40.8454,-73.8732
40.6642,-73.8303
40.7411,-73.9149
40.7398,-73.9383
40.5916,-73.9511
40.5008,-74.2226
40.7451,-73.8102
40.6859,-73.7274
40.9099,-73.855
40.8688,-73.9111
40.6189,-74.1528
40.748,-73.9058
40.7148,-73.7616
40.7055,-73.9167
40.8357,-73.8154
40.6599,-73.7564
40.6257,-74.1978
40.6314,-74.0375
40.8563,-73.8225
40.6971,-73.8356
40.756,-73.7614
40.7988,-73.9094
40.8235,-73.884
40.7258,-73.7561
40.667,-73.9366
40.5475,-74.1688
40.7835,-73.792
40.796,-73.9401
40.6245,-74.0771
40.7055,-73.9329
40.8838,-73.8586
40.7575,-73.8174
40.8385,-73.8208
40.5503,-74.1598
40.7274,-73.9203
40.6341,-74.0141
40.6849,-73.9167
40.8604,-73.8081
40.6382,-73.9889
40.7177,-73.7959
40.5558,-74.1382
40.7343,-73.9943
40.667,-73.9042
40.575,-73.8557
40.6231,-73.9871
40.6149,-74.0627
40.63,-73.9546
40.7864,-73.9545
40.7837,-73.9762
40.608,-73.9006
40.8344,-73.8895
40.6491,-73.8663
40.7014,-73.9402
40.5998,-74.0087
40.8385,-73.8226
40.7096,-73.9997
40.7205,-73.8752
40.5296,-74.2263
40.5861,-73.9889
40.6121,-74.1203
40.7025,-73.7887
40.5984,-73.9475
40.7301,-73.8914
40.5668,-74.1274
40.7451,-73.7777
40.8151,-73.8245
40.678,-74.0177
40.7464,-73.7597
40.7312,-73.7291
40.6217,-74.1095
40.6038,-74.1815
40.7093,-73.7328
40.7423,-73.7453
40.5488,-74.2408
40.7149,-73.7977
40.7053,-73.7905
40.6011,-74.1005
40.6698,-73.942
40.7645,-73.9239
40.5847,-73.9835
40.5791,-74.1347
40.734,-73.7146
40.6807,-73.8482
40.5186,-74.2155
40.5241,-74.2371
40.6503,-73.733
40.8275,-73.8461
40.8467,-73.8443
40.6025,-74.0987
40.5242,-74.1939
40.7109,-73.9041
40.8057,-73.969
40.7026,-73.8211
40.8386,-73.9238
40.6025,-74.0897
40.6217,-74.1041
40.63,-74.0933
40.6985,-73.8139
40.5942,-74.1707
40.8577,-73.8587
40.5942,-74.1347
40.8303,-73.8371
40.8879,-73.8188
40.7505,-73.738
40.6108,-74.0879
40.6861,-73.8086
40.6204,-74.0735
40.6682,-73.769
40.7284,-73.7074
40.6942,-73.74
40.5806,-74.0087
40.7316,-73.9546
40.6477,-73.7997
40.6314,-73.9348
40.8331,-73.9021
40.7274,-73.9618
40.737,-73.951
40.8975,-73.8676
40.8797,-73.9111
40.66,-73.7798
40.7574,-73.7669
40.6517,-73.7438
40.7656,-73.7434
40.745,-73.7489
40.6259,-73.9168
40.7123,-73.951
40.8619,-73.9274
40.5351,-74.2065
40.7109,-73.9077
40.5888,-74.1221
40.5846,-73.8647
40.7411,-73.9113
40.697,-73.7544
40.6517,-73.7762
40.7354,-73.7561
40.9016,-73.8568
40.6271,-74.1852
40.8769,-73.8134
40.6106,-73.8196
40.7453,-73.9221
40.7546,-73.7615
40.6258,-74.1564
40.6065,-74.1833
40.553,-74.1742
40.7368,-73.7669
40.6999,-73.8338
40.8811,-73.9201
40.5914,-73.8142
40.5984,-74.0987
40.7807,-73.7704
40.6314,-73.9672
40.667,-73.8933
40.6134,-73.8538
40.6641,-73.7816
40.6024,-74.1725
40.5956,-73.888
40.6657,-73.9654
40.8935,-73.9074
40.7642,-73.7506
40.7505,-73.7579
40.5886,-73.7908
40.5681,-74.1778
40.7518,-73.7055
40.6876,-73.9997
40.6657,-73.9456
40.7356,-73.8355
40.6751,-73.7852
40.6724,-73.8338
40.5131,-74.2532
40.7617,-73.9239
40.8756,-73.8442
40.6025,-73.8898
40.5599,-74.1886
40.8208,-73.9617
40.7506,-73.7759
40.8578,-73.94
40.8235,-73.9455
40.6558,-73.7492
40.5709,-74.1239
40.5297,-74.1364
40.5914,-73.7836
40.5956,-74.1311
40.7081,-73.8247
40.6767,-73.9582
40.6437,-74.0141
40.8165,-73.8335
40.6876,-73.9095
40.697,-73.7707
40.7436,-73.7434
40.6396,-73.9762
40.7464,-73.7561
40.586,-73.8251
40.6807,-73.8807
40.7108,-73.8067
40.7781,-73.8065
40.7286,-73.7976
40.6217,-74.142
40.6698,-73.9492
40.8235,-73.9256
40.7206,-73.9997
40.5476,-74.1508
40.6176,-74.0951
40.5805,-73.8467
40.8618,-73.8171
40.6067,-73.9619
40.6259,-73.9096
40.7548,-73.8264
40.7246,-73.868
40.7727,-73.9311
40.7108,-73.7977
40.7082,-73.8969
40.7643,-73.7777
40.5572,-73.9115
40.8467,-73.8153
40.8057,-73.9383
40.5503,-74.1526
40.6216,-74.187
40.7768,-73.9437
40.586,-74.1203
40.7425,-73.9546
40.7849,-73.7902
40.6203,-74.169
40.6094,-73.9186
40.6876,-73.9348
40.5571,-74.1868
40.7657,-73.7831
40.8632,-73.8713
40.6671,-74.0177
40.7109,-73.9023
40.641,-74.0844
40.7204,-73.7958
40.7219,-73.9113
40.6587,-73.8699
40.5545,-73.9295
40.6052,-74.1257
40.5971,-73.9583
40.623,-74.1888
40.6698,-73.951
40.8166,-73.922
40.5365,-74.2137
40.5722,-74.1689
40.7164,-73.9095
40.6903,-73.8626
40.6668,-73.7383
40.7438,-73.8625
40.5339,-74.131
40.8151,-73.8046
40.6204,-73.9204
40.8646,-73.8713
40.6616,-73.951
40.8935,-73.9002
40.7781,-73.8264
40.8742,-73.8695
40.6272,-74.1059
40.7137,-73.9293
40.903,-73.8694
40.619,-74.0249
40.8578,-73.893
40.6217,-74.1149
40.8906,-73.8333
40.5998,-73.9979
40.5751,-74.0123
40.5626,-74.1724
40.6217,-73.906
40.7657,-73.8102
40.6849,-74.0267
40.5792,-73.9511
40.7162,-73.7345
40.5462,-74.1274
40.7837,-73.8968
40.575,-74.1581
40.7356,-73.8499
40.7851,-73.9636
40.748,-73.9455
40.6067,-73.9348
40.6259,-73.9691
40.7906,-73.9365
40.638,-73.7853
40.678,-73.9979
40.6202,-73.7745
40.6834,-73.823
40.6245,-74.0159
40.6408,-73.7835
40.7466,-73.9419
40.7012,-73.8067
40.7288,-73.9419
40.6408,-73.7871
40.8496,-73.9436
40.7109,-73.8879
40.5627,-74.14
40.6806,-73.7906
40.5654,-74.158
40.6656,-73.8915
40.586,-73.8863
40.6767,-73.9654
40.6039,-73.9673
40.6134,-73.834
40.641,-73.9979
40.623,-73.8214
40.8701,-73.8695
40.6818,-73.7293
40.6918,-73.9564
40.7822,-73.83
40.7425,-73.9744
40.6517,-73.7708
40.6888,-73.7815
40.5227,-74.2371
40.6217,-73.9078
40.8507,-73.7701
40.7589,-73.8463
40.7383,-73.803
40.844,-73.8388
40.6588,-73.9997
40.6244,-74.1762
40.774,-73.8751
40.6588,-73.8789
40.5778,-74.0753
40.7545,-73.7109
40.5586,-73.8881
40.6533,-73.9024
40.9099,-73.9092
40.8221,-73.8642
40.56,-74.0986
40.6986,-73.9275
40.7449,-73.7164
40.63,-74.0339
40.8508,-73.8316
40.5598,-74.212
40.6231,-73.915
40.7713,-73.8859
40.8605,-73.9129
40.7699,-73.895
40.6451,-73.9006
40.7686,-73.9293
40.7053,-73.7743
40.711,-73.9293
40.6958,-73.868
40.5902,-73.9007
40.8111,-73.931
40.7288,-73.8824
40.7822,-73.8426
40.8852,-73.9038
40.7121,-73.7796
40.5529,-74.221
40.7384,-73.9401
40.7302,-73.9221
40.6738,-73.8663
40.612,-74.1924
40.5901,-74.1797
40.6094,-74.0825
40.697,-73.7761
40.6203,-74.16
40.7508,-73.9582
40.6889,-73.8392
40.5667,-74.2084
40.5998,-74.1077
40.7258,-73.7724
40.7796,-73.9852
40.8743,-73.9147
40.8522,-73.8388
40.7368,-73.7525
40.6366,-73.7493
40.8687,-73.8406
40.5681,-74.1562
40.634,-74.1636
40.8454,-73.8912
40.5558,-74.14
40.7425,-73.8878
40.6273,-74.0051
40.656,-73.9114
40.6709,-73.769
40.8481,-73.8768
40.56,-74.1148
40.608,-73.9853
40.8098,-73.9455
40.5984,-74.0663
40.5558,-74.1472
40.5861,-73.9223
40.7837,-73.9148
40.7836,-73.8336
40.5997,-74.1509
40.6066,-74.1113
40.6822,-74.0105
40.5709,-74.1095
40.8083,-73.8805
40.7012,-73.8356
40.7206,-73.9257
40.8824,-73.808
40.6753,-73.96
40.8591,-73.8569
40.7027,-73.9636
40.7945,-73.7956
40.5874,-74.1095
40.6849,-73.8951
40.6325,-73.7655
40.6985,-73.8446
40.6163,-74.0375
40.7096,-73.9185
40.7974,-73.8877
40.8811,-73.8514
40.7878,-73.9762
40.6231,-74.0843
40.6505,-73.8681
40.8756,-73.8641
40.7508,-74.0087
40.5103,-74.2442
40.6833,-73.7581
40.645,-73.8519
40.5968,-73.762
40.7891,-73.8462
40.7615,-73.7596
40.594,-73.7458
40.5158,-74.246
40.5861,-73.9259
40.8441,-73.922
40.7411,-73.9311
40.6272,-74.1186
40.6533,-73.9114
40.5392,-74.2209
40.5927,-73.7656
40.6272,-74.0915
40.6012,-74.0717
40.737,-73.9943
40.726,-73.8752
40.6998,-73.8067
40.8852,-73.9147
40.759,-73.9347
40.8494,-73.7828
40.7671,-73.7975
40.6916,-73.7887
40.63,-74.0141
40.6245,-74.0105
40.6245,-73.9727
40.6108,-73.9583
40.5791,-73.8503
40.6161,-73.8052
40.7547,-73.7777
40.7959,-73.8137
40.6984,-73.7544
40.5228,-74.2029
40.6492,-73.9168
40.6901,-73.7382
40.8551,-73.9418
40.7287,-73.8427
40.8221,-73.8804
40.8797,-73.855
40.6135,-74.0969
40.7508,-73.9744
40.8865,-73.808
40.7326,-73.7254
40.6147,-73.7926
40.5104,-74.2406
40.6094,-74.0897
40.5571,-74.194
40.7354,-73.7327
40.6217,-74.1294
40.7329,-73.9888
40.7422,-73.72
40.5434,-74.1814
40.6616,-73.96
40.5861,-73.9745
40.7136,-73.841
40.7933,-73.8787
40.7206,-73.9528
40.5847,-73.9763
40.7109,-73.841
40.7836,-73.8281
40.7204,-73.8193
40.7452,-73.8463
40.7988,-73.9365
40.8591,-73.8804
40.7082,-73.9257
40.6038,-74.1419
40.7436,-73.7362
40.8165,-73.7992
40.6163,-73.9961
40.7548,-73.877
40.7809,-73.848
40.7232,-73.8283
40.7299,-73.7651
40.6051,-73.7764
40.5627,-73.8989
40.8563,-73.8207
40.5557,-74.2174
40.8056,-73.8462
40.6657,-73.9997
40.641,-74.0231
40.5928,-74.1689
40.6038,-73.8466
40.7411,-73.895
40.7246,-73.877
40.6053,-73.9294
